dataset_id,sample_id,gene_id,expression_zscore
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,84868,0.2897
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,3091,-0.0574
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,3105,0.0852
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,3106,0.0003
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,3553,-0.7205
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,3716,-0.4198
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,3717,0.7298
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,3845,2.4235
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,3902,0.844
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,4233,0.253
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,4288,0.655
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,4318,0.7354
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,4609,1.1755
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,5133,1.2072
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,567,0.8254
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,6279,-0.1702
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,6280,-0.0449
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,6615,-0.3187
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,6696,-0.6626
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,201633,0.9911
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,7153,0.1229
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,7422,-0.1886
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,7431,-0.2962
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,6935,0.5914
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,29126,2.2778
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,1493,1.3749
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,3576,-0.7135
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,1956,-0.4118
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MP-01,4072,0.807
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,238,-0.4058
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,84868,-0.7568
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,3091,-0.0496
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,3105,0.7165
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,3106,-0.5326
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,3553,3.3055
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,3716,-0.9667
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,3717,-0.5485
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,3845,-0.0493
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,3902,0.2652
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,4233,-0.1064
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,4288,0.6946
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,4318,0.8311
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,4609,1.0387
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,5133,-0.3257
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,567,0.6357
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,6279,1.4199
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,6280,1.5853
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,6615,0.1215
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,6696,0.1984
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,201633,-0.6379
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,7153,-0.1596
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,7422,1.4578
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,7431,-0.1214
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,6935,-1.1321
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,29126,0.5999
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,1493,-0.2084
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,3576,0.797
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,1956,0.5109
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MR-01,4072,-2.1375
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,238,-0.3561
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,84868,0.6208
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,3091,-0.4448
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,3105,0.8033
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,3106,0.8492
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,3553,-2.0486
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,3716,-0.0094
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,3717,0.5208
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,3845,-0.4295
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,3902,0.7416
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,4233,-0.5602
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,4288,-0.3574
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,4318,1.0832
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,4609,-1.3658
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,5133,0.5883
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,567,0.5569
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,6279,-0.5833
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,6280,-0.7723
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,6615,0.9968
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,6696,0.5606
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,201633,0.6976
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,7153,-0.7503
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,7422,0.2874
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,7431,0.4453
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,6935,1.3051
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,29126,0.0191
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,1493,1.3565
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,3576,-1.68
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,1956,0.64
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MS-01,4072,-0.218
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,238,-1.3268
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,84868,0.1874
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,3091,0.617
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,3105,0.1936
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,3106,0.289
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,3553,-0.5347
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,3716,0.4589
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,3717,-0.0269
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,3845,-1.1687
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,3902,0.395
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,4233,1.1649
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,4288,0.3585
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,4318,0.8039
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,4609,0.1452
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,5133,0.2098
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,567,0.6293
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,6279,0.0906
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,6280,0.3303
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,6615,1.2293
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,6696,-0.6743
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,201633,-0.0269
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,7153,-0.2196
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,7422,1.0076
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,7431,-0.6036
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,6935,0.2355
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,29126,-0.6406
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,1493,0.495
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,3576,-0.2813
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,1956,0.39
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MT-01,4072,-0.1008
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,238,-1.2801
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,84868,-1.6258
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,3091,0.0673
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,3105,-0.6263
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,3106,-1.1513
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,3553,-1.7016
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,3716,-1.0567
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,3717,0.3973
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,3845,-1.6429
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,3902,-1.1997
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,4233,0.1674
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,4288,-0.1412
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,4318,-1.9796
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,4609,0.8805
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,5133,-0.981
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,567,-0.5806
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,6279,0.886
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,6280,0.6137
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,6615,-1.1858
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,6696,-1.1258
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,201633,-1.0468
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,7153,0.654
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,7422,0.488
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,7431,-2.4084
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,6935,-0.4937
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,29126,-0.0751
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,1493,-0.9634
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,3576,0.7853
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,1956,0.6951
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MU-01,4072,0.0301
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,238,1.9498
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,84868,0.2804
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,3091,-0.3973
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,3105,-0.3121
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,3106,0.0535
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,3553,-1.0145
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,3716,0.4461
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,3717,1.148
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,3845,-0.4505
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,3902,-0.1645
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,4233,0.6855
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,4288,-1.2688
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,4318,0.7717
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,4609,-0.7032
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,5133,0.3309
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,567,-0.0327
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,6279,0.3497
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,6280,-0.0999
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,6615,-0.6171
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,6696,-0.1965
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,201633,0.7366
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,7153,-1.0105
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,7422,-0.228
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,7431,0.7969
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,6935,0.6481
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,29126,1.3079
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,1493,0.9856
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,3576,-0.7702
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,1956,-0.1155
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MV-01,4072,-0.2393
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,238,2.3849
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,84868,-0.5031
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,3091,-1.1366
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,3105,-0.2576
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,3106,-0.0427
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,3553,-1.5391
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,3716,0.0399
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,3717,-0.7511
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,3845,-0.1772
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,3902,0.114
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,4233,-0.8639
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,4288,0.6231
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,4318,-0.4204
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,4609,-0.8222
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,5133,0.0077
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,567,-0.8611
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,6279,-1.4935
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,6280,-1.6276
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,6615,0.6214
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,6696,-0.7887
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,201633,0.1262
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,7153,1.2556
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,7422,1.4613
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,7431,0.7912
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,6935,1.0781
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,29126,-1.6691
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,1493,0.3574
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,3576,-1.2786
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,1956,1.2232
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MW-01,4072,-0.8063
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,238,3.0867
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,84868,-3.442
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,3091,-0.1374
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,3105,-4.4811
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,3106,-3.5183
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,3553,-2.2145
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,3716,-0.0502
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,3717,0.401
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,3845,0.3671
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,3902,-1.5039
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,4233,-1.8979
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,4288,0.7672
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,4318,-2.4637
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,4609,1.3238
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,5133,-2.3749
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,567,-3.9435
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,6279,1.7826
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,6280,1.4282
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,6615,-0.1643
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,6696,-1.0022
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,201633,-2.4106
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,7153,0.4147
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,7422,0.8421
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,7431,-3.0352
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,6935,-1.3222
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,29126,0.0509
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,1493,-2.3014
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,3576,1.8982
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,1956,-0.0112
lusc_tcga_pan_can_atlas_2018,TCGA-63-A5MY-01,4072,0.0164
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,238,-0.3786
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,84868,0.589
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,3091,-3.6187
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,3105,-0.4719
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,3106,-0.1103
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,3553,-0.1929
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,3716,0.3049
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,3717,-0.2976
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,3845,0.4285
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,3902,-0.335
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,4233,0.6273
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,4288,-0.4506
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,4318,-0.9758
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,4609,0.1821
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,5133,-0.1036
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,567,0.057
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,6279,-0.4073
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,6280,-0.4736
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,6615,-0.5206
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,6696,1.8081
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,201633,-0.5765
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,7153,1.1752
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,7422,-1.9299
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,7431,-0.3429
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,6935,-0.1788
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,29126,1.7745
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,1493,-0.428
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,3576,0.8621
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,1956,0.2747
lusc_tcga_pan_can_atlas_2018,TCGA-66-2727-01,4072,0.2958
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,238,0.3195
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,84868,0.8389
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,3091,1.2775
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,3105,-0.6701
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,3106,-0.4424
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,3553,1.7407
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,3716,1.3338
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,3717,0.0244
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,3845,-0.5719
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,3902,-1.004
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,4233,0.6337
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,4288,0.4354
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,4318,-0.5151
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,4609,-0.059
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,5133,-1.1726
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,567,-0.2071
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,6279,1.1761
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,6280,1.3052
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,6615,1.3585
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,6696,0.7153
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,201633,-1.3469
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,7153,-1.0008
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,7422,0.6875
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,7431,1.1732
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,6935,-0.1008
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,29126,-0.2419
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,1493,-1.1752
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,3576,1.6185
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,1956,0.4389
lusc_tcga_pan_can_atlas_2018,TCGA-66-2734-01,4072,-1.1676
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,238,-0.3446
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,84868,1.0513
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,3091,-0.5928
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,3105,0.3071
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,3106,0.7185
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,3553,0.5125
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,3716,-0.3493
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,3717,0.421
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,3845,-0.4627
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,3902,0.1448
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,4233,-0.2165
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,4288,0.0958
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,4318,-0.1253
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,4609,-0.2154
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,5133,0.3569
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,567,0.6334
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,6279,0.0172
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,6280,0.1526
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,6615,0.4954
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,6696,1.7242
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,201633,0.2349
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,7153,-0.3033
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,7422,-0.0932
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,7431,0.7397
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,6935,1.5767
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,29126,0.5009
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,1493,0.2579
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,3576,0.3409
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,1956,-0.1125
lusc_tcga_pan_can_atlas_2018,TCGA-66-2737-01,4072,0.2495
lusc_tcga_pan_can_atlas_2018,TCGA-66-2742-01,238,0.2253
lusc_tcga_pan_can_atlas_2018,TCGA-66-2742-01,84868,0.1899
lusc_tcga_pan_can_atlas_2018,TCGA-66-2742-01,3091,0.7394
lusc_tcga_pan_can_atlas_2018,TCGA-66-2742-01,3105,-0.0832
lusc_tcga_pan_can_atlas_2018,TCGA-66-2742-01,3106,-0.2715
